Rating,Review,Class,Tokens
4,The printer is excellent the hioutput cartridge is very expensive over Since the printer is relatively new there are no options for a quality replacement,1,"['The', 'printer', 'excellent', 'hioutput', 'cartridge', 'expensive', 'Since', 'printer', 'relatively', 'new', 'options', 'quality', 'replacement']"
5,GREAT PRODUCTS,1,"['GREAT', 'PRODUCTS']"
1,I want to send back what is the address,0,"['I', 'want', 'send', 'back', 'address']"
3,Bought for my wife to put her laptop on while shes lounging in bed Probably better suited to reading old style and eating in bed than using a laptop or iPad Works fine just too big,0,"['Bought', 'wife', 'put', 'laptop', 'shes', 'lounging', 'bed', 'Probably', 'better', 'suited', 'reading', 'old', 'style', 'eating', 'bed', 'using', 'laptop', 'iPad', 'Works', 'fine', 'big']"
4,THis is ideal if you have a passport or a state id with your boarding pass When I am not traveling I use this to put my state id in and work id I love it,1,"['THis', 'ideal', 'passport', 'state', 'id', 'boarding', 'pass', 'When', 'I', 'traveling', 'I', 'use', 'put', 'state', 'id', 'work', 'id', 'I', 'love']"
1,I recieved this very quickly in the mail Unfortunately the product itself lasted about two weeks before splitting open on the bottom and side I was lucky to catch my ID falling out of it before it was lost I am not hard on id holders it was worn around my neck twice a day then lays on a desk Not durable at all Very disappointed,0,"['I', 'recieved', 'quickly', 'mail', 'Unfortunately', 'product', 'lasted', 'two', 'weeks', 'splitting', 'open', 'bottom', 'side', 'I', 'lucky', 'catch', 'ID', 'falling', 'lost', 'I', 'hard', 'id', 'holders', 'worn', 'around', 'neck', 'twice', 'day', 'lays', 'desk', 'Not', 'durable', 'Very', 'disappointed']"
1,It was a piece of junk and didnt even work I had to end up going to office max and purchasing a new one,0,"['It', 'piece', 'junk', 'didnt', 'even', 'work', 'I', 'end', 'going', 'office', 'max', 'purchasing', 'new', 'one']"
4,Fast speedy delivery I wish there would have been instructions with it but luckily they are all pretty much the same It works great I would recommend it to friends,1,"['Fast', 'speedy', 'delivery', 'I', 'wish', 'would', 'instructions', 'luckily', 'pretty', 'much', 'It', 'works', 'great', 'I', 'would', 'recommend', 'friends']"
1,I have had other grey cork boards in the past but this one was not pleasing to look at in my mind The grey had a lot of black and while speckles throughout and I did not like the look Also when it arrived the back of the board plastic was damaged in some way with pieces of the frame off already I sent this item back,0,"['I', 'grey', 'cork', 'boards', 'past', 'one', 'pleasing', 'look', 'mind', 'The', 'grey', 'lot', 'black', 'speckles', 'throughout', 'I', 'like', 'look', 'Also', 'arrived', 'back', 'board', 'plastic', 'damaged', 'way', 'pieces', 'frame', 'already', 'I', 'sent', 'item', 'back']"
5,This is the second Buxton red leather folio I have purchased I carried the first one every day for over two years from school to school as a mental health therapist It was opened and closed a million times sat on dusty floors thrown in back seat of car carried in all kinds of weather etcThe edges finally began to show wear after all the abuse and I couldnt find another one like it online I ordered a very nice Samsonite folio but sure missed my Buxton Then I got an Amazon email that the Buxton was available from one of my previous searches I ordered it immediatelyHeres why I love the red color The genuine leather is soft and plush There is a pen holder in the center Not only is there an angled interior pocket for extra papers there is another full size slot for papers right behind this one the Samsonite doesnt have this and I realized I missed it because I used it a lot There is an easy access slot for a lined paper tablet that is easy to changeSimply a beautiful and classy folio that I hope is offered by Buxton for a very long time,1,"['This', 'second', 'Buxton', 'red', 'leather', 'folio', 'I', 'purchased', 'I', 'carried', 'first', 'one', 'every', 'day', 'two', 'years', 'school', 'school', 'mental', 'health', 'therapist', 'It', 'opened', 'closed', 'million', 'times', 'sat', 'dusty', 'floors', 'thrown', 'back', 'seat', 'car', 'carried', 'kinds', 'weather', 'etcThe', 'edges', 'finally', 'began', 'show', 'wear', 'abuse', 'I', 'couldnt', 'find', 'another', 'one', 'like', 'online', 'I', 'ordered', 'nice', 'Samsonite', 'folio', 'sure', 'missed', 'Buxton', 'Then', 'I', 'got', 'Amazon', 'email', 'Buxton', 'available', 'one', 'previous', 'searches', 'I', 'ordered', 'immediatelyHeres', 'I', 'love', 'red', 'color', 'The', 'genuine', 'leather', 'soft', 'plush', 'There', 'pen', 'holder', 'center', 'Not', 'angled', 'interior', 'pocket', 'extra', 'papers', 'another', 'full', 'size', 'slot', 'papers', 'right', 'behind', 'one', 'Samsonite', 'doesnt', 'I', 'realized', 'I', 'missed', 'I', 'used', 'lot', 'There', 'easy', 'access', 'slot', 'lined', 'paper', 'tablet', 'easy', 'changeSimply', 'beautiful', 'classy', 'folio', 'I', 'hope', 'offered', 'Buxton', 'long', 'time']"
1,I didnt like it,0,"['I', 'didnt', 'like']"
1,I bought this base for my parents and one for my house and neither one of them hold a charge Theyre awful,0,"['I', 'bought', 'base', 'parents', 'one', 'house', 'neither', 'one', 'hold', 'charge', 'Theyre', 'awful']"
5,The Laser Toner Cartridge works perfectly for a fraction of the price of a new one from HP No issues at all,1,"['The', 'Laser', 'Toner', 'Cartridge', 'works', 'perfectly', 'fraction', 'price', 'new', 'one', 'HP', 'No', 'issues']"
5,The refills work fine,1,"['The', 'refills', 'work', 'fine']"
5,I did a lot of research on different phones our budget is tight and needed the best bang for the buck and I found it with the Panasonic cordless phones handsets I didnt think much of the type of phone system we had we all have cell phones and rarely have even use the house phone and we were contemplating canceling the house phone so I purchased a rather inexpensive phone set but after replacing batteries twice and not having good reception each hand set began to dieAfter reading all the reviews and noticing this type of phones had different levels of options available I settled on the KXTGB and I love it I can block the telemarketing calls and I have an option of turning the ring volume down or off and I absolutely love the intercom option No longer do i need to yell up the stairs for the kids,1,"['I', 'lot', 'research', 'different', 'phones', 'budget', 'tight', 'needed', 'best', 'bang', 'buck', 'I', 'found', 'Panasonic', 'cordless', 'phones', 'handsets', 'I', 'didnt', 'think', 'much', 'type', 'phone', 'system', 'cell', 'phones', 'rarely', 'even', 'use', 'house', 'phone', 'contemplating', 'canceling', 'house', 'phone', 'I', 'purchased', 'rather', 'inexpensive', 'phone', 'set', 'replacing', 'batteries', 'twice', 'good', 'reception', 'hand', 'set', 'began', 'dieAfter', 'reading', 'reviews', 'noticing', 'type', 'phones', 'different', 'levels', 'options', 'available', 'I', 'settled', 'KXTGB', 'I', 'love', 'I', 'block', 'telemarketing', 'calls', 'I', 'option', 'turning', 'ring', 'volume', 'I', 'absolutely', 'love', 'intercom', 'option', 'No', 'longer', 'need', 'yell', 'stairs', 'kids']"
5,Love this product Easy to use but lacks directions You can google directions to find out how to use It only takes a few minutes I have refilled my ink about times and have barely made a dent on the product Will last a long time The colors look just as good as the original but dont look so great for photos which is fine because I bought it since I need it in my classroom I have recommended it so many times,1,"['Love', 'product', 'Easy', 'use', 'lacks', 'directions', 'You', 'google', 'directions', 'find', 'use', 'It', 'takes', 'minutes', 'I', 'refilled', 'ink', 'times', 'barely', 'made', 'dent', 'product', 'Will', 'last', 'long', 'time', 'The', 'colors', 'look', 'good', 'original', 'dont', 'look', 'great', 'photos', 'fine', 'I', 'bought', 'since', 'I', 'need', 'classroom', 'I', 'recommended', 'many', 'times']"
3,this printer uses up alot of ink when you copy photos and will not scan EVERY TIME I TRY IS SAYS PROBLEM When on line and other people are havint the same problem with scaner LOOK FOR A PRINTER THAT DOES NOT USE SO MUCK INK,0,"['printer', 'uses', 'alot', 'ink', 'copy', 'photos', 'scan', 'EVERY', 'TIME', 'I', 'TRY', 'IS', 'SAYS', 'PROBLEM', 'When', 'line', 'people', 'havint', 'problem', 'scaner', 'LOOK', 'FOR', 'A', 'PRINTER', 'THAT', 'DOES', 'NOT', 'USE', 'SO', 'MUCK', 'INK']"
3,The headset doesnt work with two of the three Panasonic handsets I dont understand why but i get a loud buzzing in two of the three handsets I read that it was supposed to be compatible with the version of cordless phones that I have Unfortunately it didnt,0,"['The', 'headset', 'doesnt', 'work', 'two', 'three', 'Panasonic', 'handsets', 'I', 'dont', 'understand', 'get', 'loud', 'buzzing', 'two', 'three', 'handsets', 'I', 'read', 'supposed', 'compatible', 'version', 'cordless', 'phones', 'I', 'Unfortunately', 'didnt']"
1,Does not work from the get go have lines of good color and lines of missing color Additionally the blue started to leak Anyone know how to get ink off the fingers,0,"['Does', 'work', 'get', 'go', 'lines', 'good', 'color', 'lines', 'missing', 'color', 'Additionally', 'blue', 'started', 'leak', 'Anyone', 'know', 'get', 'ink', 'fingers']"
3,the ink does not seem to last very long I feel like I am changing cartridges every couple weeks and I dont print much material at all,0,"['ink', 'seem', 'last', 'long', 'I', 'feel', 'like', 'I', 'changing', 'cartridges', 'every', 'couple', 'weeks', 'I', 'dont', 'print', 'much', 'material']"
3,Calendar was fine except that at the very bottom was a piece of paper that had gotten under thelamination Wanted to frame this for my office but the calendar didnt look nice enough with that flaw,0,"['Calendar', 'fine', 'except', 'bottom', 'piece', 'paper', 'gotten', 'thelamination', 'Wanted', 'frame', 'office', 'calendar', 'didnt', 'look', 'nice', 'enough', 'flaw']"
4,My order came way before delivery date very nice,1,"['My', 'order', 'came', 'way', 'delivery', 'date', 'nice']"
1,I ordered two ink cartridges for two different printers EPSON and HP The seller for the HP cartridge was Midnight Merchant Delivery from Amazon was prompt The Epson cartridge was in original packaging Epson box and performs as well as when I buy directly from EPSON The HP was in a bubble padded wrap no box However there was no apparent damage to the HP cartridgeThe HP cartridge appeared usedrecycled the color print quality was no better than the cartridge I was replacing Prior to purchase I checked customer reviews of both the product and the seller Although there were some complaints most reviews were generally positive Since I rarely am disappointed with Amazon products I was not overly concerned Unfortunately I have had to return the defective Midnight Merchant HP cartridge Amazons return service is easy to navigate and efficient,0,"['I', 'ordered', 'two', 'ink', 'cartridges', 'two', 'different', 'printers', 'EPSON', 'HP', 'The', 'seller', 'HP', 'cartridge', 'Midnight', 'Merchant', 'Delivery', 'Amazon', 'prompt', 'The', 'Epson', 'cartridge', 'original', 'packaging', 'Epson', 'box', 'performs', 'well', 'I', 'buy', 'directly', 'EPSON', 'The', 'HP', 'bubble', 'padded', 'wrap', 'box', 'However', 'apparent', 'damage', 'HP', 'cartridgeThe', 'HP', 'cartridge', 'appeared', 'usedrecycled', 'color', 'print', 'quality', 'better', 'cartridge', 'I', 'replacing', 'Prior', 'purchase', 'I', 'checked', 'customer', 'reviews', 'product', 'seller', 'Although', 'complaints', 'reviews', 'generally', 'positive', 'Since', 'I', 'rarely', 'disappointed', 'Amazon', 'products', 'I', 'overly', 'concerned', 'Unfortunately', 'I', 'return', 'defective', 'Midnight', 'Merchant', 'HP', 'cartridge', 'Amazons', 'return', 'service', 'easy', 'navigate', 'efficient']"
